customer_id,tenure_months,monthly_charges,total_charges,support_tickets_90d,late_payments_6m,payment_method,contract,has_auto_pay,has_premium,usage_drop_30d,nps_score,churn
C004111,29,101.73,2927.64,3,0,pix,one_year,1,0,0.061,29,0
C004112,10,94.14,942.3,1,2,boleto,month_to_month,0,0,0.264,26,1
C004113,59,104.2,6117.19,2,1,boleto,one_year,1,0,0.003,44,0
C004114,18,109.74,2039.15,2,0,pix,one_year,1,0,-0.192,72,0
C004115,29,49.09,1466.23,0,0,credit_card,one_year,1,0,0.455,30,0
C004116,2,126.15,240.27,1,1,boleto,one_year,0,1,-0.102,39,1
C004117,8,94.21,694.72,0,0,boleto,two_year,1,1,0.22,71,0
C004118,13,154.15,1986.65,0,0,boleto,month_to_month,0,0,0.089,1,1
C004119,4,130.69,551.26,2,0,boleto,month_to_month,1,1,0.264,-13,1
C004120,44,150.95,6651.33,1,0,credit_card,two_year,0,0,0.038,44,1
C004121,57,74.61,4258.5,0,0,pix,month_to_month,1,0,-0.159,-23,1
C004122,60,97.0,5830.67,3,2,boleto,one_year,0,0,-0.07,-8,1
C004123,16,66.51,1102.16,1,0,boleto,month_to_month,0,0,0.473,73,1
C004124,48,85.32,4093.19,2,0,pix,month_to_month,1,0,0.108,-40,1
C004125,31,153.82,4791.04,0,1,credit_card,two_year,1,0,0.442,31,0
C004126,3,162.06,436.84,2,1,pix,month_to_month,1,0,-0.016,-30,1
C004127,6,69.82,546.58,0,1,credit_card,month_to_month,1,1,0.178,34,0
C004128,33,93.96,3086.5,1,1,credit_card,month_to_month,0,0,-0.181,84,1
C004129,26,107.33,2800.84,1,0,credit_card,two_year,1,0,0.055,-15,0
C004130,1,130.5,158.82,0,0,credit_card,month_to_month,0,0,0.45,-54,1
C004131,56,48.41,2690.23,1,1,boleto,two_year,0,0,-0.091,32,1
C004132,44,53.89,2371.77,1,2,credit_card,month_to_month,0,0,-0.074,-2,1
C004133,31,127.14,3941.03,1,0,boleto,two_year,0,0,0.199,14,1
C004134,60,41.78,2461.32,1,0,pix,month_to_month,0,0,0.071,33,1
C004135,59,94.36,5589.29,1,3,boleto,two_year,0,0,0.391,40,1
C004136,59,115.67,6742.26,2,1,credit_card,month_to_month,1,0,0.007,40,1
C004137,16,124.55,2080.41,0,1,pix,month_to_month,1,0,0.062,19,0
C004138,53,105.04,5606.76,0,0,boleto,month_to_month,0,1,0.107,35,1
C004139,31,97.2,3045.11,0,1,pix,one_year,0,1,-0.144,13,1
C004140,44,139.56,6053.81,1,1,credit_card,one_year,0,0,-0.184,8,1
C004141,52,119.98,6199.45,2,1,boleto,month_to_month,1,1,-0.2,19,1
C004142,10,87.35,943.01,0,0,credit_card,month_to_month,0,1,-0.545,40,0
C004143,27,111.32,3213.21,0,0,credit_card,one_year,1,0,0.035,-3,1
C004144,8,123.41,1047.02,0,2,credit_card,one_year,0,1,-0.184,28,1
C004145,17,170.14,2944.2,1,0,boleto,one_year,1,1,-0.047,4,0
C004146,25,137.52,3464.28,0,0,credit_card,month_to_month,1,0,0.234,-6,1
C004147,52,152.51,7888.12,0,1,credit_card,month_to_month,0,0,-0.12,57,1
C004148,52,88.63,4658.45,1,1,boleto,month_to_month,1,1,0.174,33,1
C004149,24,91.65,2144.63,2,0,credit_card,month_to_month,0,0,-0.234,33,1
C004150,20,101.76,1974.7,1,0,credit_card,two_year,0,0,-0.073,-13,1
C004151,32,104.97,3295.52,1,1,pix,month_to_month,1,0,0.363,11,1
C004152,55,74.72,4158.34,1,0,pix,month_to_month,0,0,-0.027,41,0
C004153,59,154.31,9101.28,0,1,pix,month_to_month,1,0,0.282,33,1
C004154,14,140.92,1977.89,2,0,boleto,month_to_month,0,0,0.474,100,1
C004155,12,99.3,1190.85,3,0,credit_card,one_year,1,1,-0.025,28,0
C004156,43,132.46,5639.49,2,2,credit_card,one_year,1,0,-0.07,-3,0
C004157,19,117.8,2204.69,0,0,credit_card,one_year,1,1,-0.339,5,0
C004158,12,135.19,1591.31,1,0,pix,month_to_month,0,1,0.103,-10,0
C004159,2,62.95,55.63,0,1,credit_card,two_year,0,0,0.118,-3,1
C004160,25,104.9,2597.34,2,0,credit_card,two_year,1,1,0.189,23,0
C004161,24,107.97,2537.18,0,0,boleto,two_year,1,0,0.3,4,1
C004162,34,131.83,4511.02,3,1,boleto,month_to_month,1,0,-0.135,67,1
C004163,13,88.0,1177.11,1,0,credit_card,month_to_month,0,0,0.387,51,1
C004164,43,22.5,902.92,3,0,pix,two_year,1,0,-0.001,50,0
C004165,41,72.14,2942.93,2,3,boleto,one_year,1,1,0.115,11,1
C004166,28,107.86,3112.98,1,0,pix,month_to_month,1,0,0.038,52,1
C004167,11,112.24,1185.56,3,0,credit_card,two_year,0,0,-0.089,56,0
C004168,31,168.93,5258.2,1,1,credit_card,one_year,1,1,-0.166,76,1
C004169,41,130.4,5351.52,0,0,credit_card,one_year,0,1,0.088,1,0
C004170,23,112.85,2650.28,1,0,credit_card,month_to_month,0,1,-0.124,20,1
C004171,16,108.87,1756.63,1,0,credit_card,one_year,0,0,0.01,-6,0
C004172,31,148.65,4586.47,3,1,credit_card,one_year,1,0,-0.024,100,1
C004173,22,89.35,1968.95,1,0,credit_card,month_to_month,1,0,-0.015,13,0
C004174,25,105.09,2631.32,1,0,credit_card,one_year,1,0,-0.274,65,0
C004175,21,71.88,1504.81,4,0,credit_card,month_to_month,0,1,-0.52,25,1
C004176,19,159.66,2967.62,0,0,credit_card,month_to_month,1,0,0.201,51,0
C004177,44,123.74,5506.6,1,1,credit_card,two_year,0,1,0.253,19,1
C004178,28,85.24,2439.95,3,0,credit_card,month_to_month,0,0,-0.411,52,1
C004179,28,105.99,2915.62,0,0,credit_card,month_to_month,1,0,0.125,30,0
C004180,40,127.84,5098.47,0,2,pix,one_year,0,0,0.089,80,1
C004181,22,101.22,2215.69,1,1,credit_card,one_year,0,0,-0.188,31,0
C004182,7,91.29,581.23,3,1,pix,one_year,1,1,0.212,-5,1
C004183,52,87.1,4435.88,4,0,credit_card,month_to_month,1,1,0.255,38,0
C004184,4,121.86,453.93,0,0,credit_card,one_year,0,1,0.241,20,0
C004185,35,97.47,3393.56,1,1,credit_card,month_to_month,1,1,0.364,-15,0
C004186,16,94.12,1433.83,1,1,credit_card,month_to_month,1,0,0.23,33,1
C004187,13,63.24,830.94,1,0,pix,month_to_month,0,0,-0.1,-2,1
C004188,3,112.72,396.3,0,2,pix,month_to_month,1,1,0.053,12,1
C004189,55,103.66,5743.25,4,0,credit_card,one_year,1,0,0.119,21,1
C004190,26,98.74,2560.97,2,4,credit_card,month_to_month,0,0,0.323,-51,1
C004191,21,116.96,2364.08,2,0,boleto,two_year,0,0,0.005,5,0
C004192,45,136.18,6163.89,1,0,boleto,two_year,0,1,-0.064,52,1
C004193,3,134.55,410.98,2,0,credit_card,month_to_month,1,1,-0.248,13,1
C004194,34,129.35,4418.96,2,0,credit_card,one_year,0,0,0.207,-47,1
C004195,30,101.58,3144.1,3,2,credit_card,one_year,0,0,0.088,17,1
C004196,34,90.16,3024.03,0,1,credit_card,month_to_month,0,0,-0.106,37,1
C004197,8,73.46,443.96,1,0,credit_card,month_to_month,1,0,0.189,10,0
C004198,58,89.24,5123.22,0,1,credit_card,one_year,0,0,-0.011,11,1
C004199,15,110.69,1684.62,3,1,boleto,month_to_month,0,0,-0.188,4,1
C004200,41,82.48,3383.03,3,0,credit_card,one_year,1,1,0.29,42,0
C004201,45,113.36,5040.51,1,0,credit_card,month_to_month,0,0,-0.321,-9,1
C004202,21,76.21,1529.4,0,1,credit_card,month_to_month,1,0,0.076,39,0
C004203,8,51.87,397.19,0,0,boleto,month_to_month,0,1,0.03,11,1
C004204,18,138.68,2433.92,3,1,credit_card,month_to_month,0,0,-0.245,64,0
C004205,49,93.4,4602.41,1,0,credit_card,one_year,0,0,0.109,3,0
C004206,55,80.7,4418.14,0,0,credit_card,one_year,1,0,-0.075,-19,0
C004207,57,71.72,4056.42,0,0,credit_card,month_to_month,1,0,0.353,42,0
C004208,14,124.81,1709.37,1,0,credit_card,two_year,0,0,0.231,37,0
C004209,37,158.12,5863.66,1,0,credit_card,month_to_month,1,1,0.09,34,0
C004210,10,95.89,961.05,3,1,credit_card,one_year,1,0,-0.399,50,0
C004211,43,102.46,4415.67,1,0,credit_card,month_to_month,0,0,-0.05,-15,1
C004212,25,147.51,3696.68,1,0,credit_card,month_to_month,0,0,-0.064,-8,1
C004213,43,46.63,2001.67,3,0,credit_card,two_year,0,1,0.268,66,0
C004214,42,178.84,7459.64,0,3,credit_card,two_year,0,1,0.082,35,1
C004215,60,195.54,11696.09,1,2,pix,month_to_month,1,1,0.107,4,0
C004216,30,20.0,580.27,0,0,boleto,month_to_month,1,1,0.233,-42,1
C004217,21,106.59,2341.59,0,0,boleto,one_year,1,0,0.344,-24,1
C004218,32,84.84,2647.34,0,1,credit_card,month_to_month,1,0,0.313,-14,1
C004219,10,100.73,986.38,0,0,pix,two_year,1,0,0.148,0,0
C004220,7,95.36,672.41,1,0,boleto,month_to_month,1,0,0.001,31,0
C004221,32,138.41,4414.0,1,0,credit_card,month_to_month,1,0,0.128,-28,1
C004222,50,106.06,5356.7,1,1,boleto,month_to_month,1,1,0.044,2,1
C004223,32,78.12,2484.36,1,0,credit_card,month_to_month,1,0,0.191,-24,0
C004224,47,103.97,4875.03,4,2,pix,two_year,1,1,-0.052,5,1
C004225,11,128.02,1448.92,1,0,credit_card,one_year,0,0,0.213,100,1
C004226,27,68.57,1941.92,0,0,pix,month_to_month,1,1,0.058,62,1
C004227,37,52.38,2008.5,0,0,pix,month_to_month,1,0,0.119,40,0
C004228,21,179.75,3767.83,1,2,credit_card,month_to_month,0,1,-0.165,2,1
C004229,1,87.52,85.04,0,0,pix,one_year,0,1,0.001,-18,1
C004230,5,105.19,528.3,3,0,credit_card,month_to_month,0,0,0.13,17,1
C004231,56,96.08,5387.67,0,1,boleto,month_to_month,0,0,0.017,-34,1
C004232,37,129.18,4737.41,1,0,credit_card,one_year,0,1,-0.372,43,1
C004233,16,172.05,2799.59,0,0,credit_card,one_year,0,1,-0.172,13,1
C004234,16,130.3,2095.09,1,2,credit_card,two_year,1,0,0.112,19,0
C004235,3,56.86,168.33,2,2,boleto,month_to_month,1,0,0.321,-38,1
C004236,57,61.56,3445.12,0,2,boleto,month_to_month,0,0,0.008,22,1
C004237,7,96.04,675.37,0,1,credit_card,month_to_month,0,0,-0.038,12,1
C004238,46,100.61,4533.48,0,0,credit_card,two_year,0,0,0.239,-13,0
C004239,15,49.73,716.89,2,0,credit_card,month_to_month,0,0,0.052,28,0
C004240,21,138.68,2884.06,0,2,boleto,month_to_month,1,0,0.184,6,1
C004241,17,71.98,1237.99,3,0,credit_card,month_to_month,1,0,-0.003,30,1
C004242,50,162.27,8207.27,1,0,credit_card,month_to_month,0,0,-0.023,42,1
C004243,2,173.72,376.04,2,1,pix,month_to_month,0,1,0.198,-18,1
C004244,22,101.31,2301.26,0,1,pix,one_year,1,0,0.171,24,0
C004245,17,125.36,2163.45,1,0,credit_card,month_to_month,1,0,-0.008,23,1
C004246,17,66.88,1193.24,1,0,credit_card,one_year,1,1,-0.152,64,1
C004247,12,131.83,1674.8,1,0,boleto,two_year,0,0,-0.25,49,0
C004248,55,92.56,5054.39,2,0,credit_card,month_to_month,0,0,-0.227,8,0
C004249,23,71.95,1614.92,0,1,credit_card,month_to_month,0,1,-0.064,5,1
C004250,26,99.87,2630.15,1,0,pix,two_year,0,0,0.107,25,0
C004251,24,93.7,2248.59,1,1,credit_card,month_to_month,1,0,-0.25,-19,0
C004252,59,98.62,5829.56,0,1,credit_card,month_to_month,0,0,-0.238,-14,1
C004253,21,143.24,2995.58,0,2,credit_card,month_to_month,1,0,0.118,4,1
C004254,21,82.51,1702.99,0,0,pix,month_to_month,1,1,0.332,-63,1
C004255,20,170.73,3495.55,0,0,boleto,one_year,1,0,0.246,-15,0
C004256,20,63.62,1217.47,1,0,credit_card,one_year,1,0,-0.281,8,1
C004257,6,166.54,1033.56,2,0,boleto,month_to_month,0,1,0.121,100,1
C004258,37,74.42,2779.83,3,0,pix,month_to_month,1,1,0.222,-3,1
C004259,2,109.96,140.98,1,2,boleto,month_to_month,1,1,-0.039,43,1
C004260,14,92.84,1258.26,1,2,credit_card,month_to_month,0,1,0.007,13,1
C004261,13,97.97,1240.47,1,3,credit_card,one_year,0,1,0.11,35,1
C004262,18,138.05,2513.08,0,0,pix,one_year,0,0,0.138,-18,1
C004263,46,162.49,7456.37,0,1,credit_card,two_year,0,0,0.118,-34,1
C004264,36,151.67,5455.78,1,1,credit_card,month_to_month,1,0,0.18,68,0
C004265,60,95.83,5676.92,0,1,boleto,month_to_month,0,0,0.089,-27,0
C004266,22,116.45,2678.17,2,1,boleto,one_year,0,1,-0.063,72,1
C004267,56,82.63,4630.69,3,0,credit_card,month_to_month,1,0,-0.03,7,0
C004268,3,75.3,250.84,3,0,credit_card,month_to_month,1,0,-0.09,-9,1
C004269,31,69.88,2139.23,0,1,boleto,two_year,0,0,-0.033,2,1
C004270,48,94.68,4512.25,0,2,credit_card,one_year,1,1,0.151,76,1
C004271,32,118.74,3895.19,3,1,credit_card,month_to_month,1,0,-0.089,-4,1
C004272,56,43.09,2317.01,3,0,credit_card,one_year,0,1,0.243,7,0
C004273,19,108.38,2073.11,1,0,credit_card,month_to_month,1,1,-0.128,54,1
C004274,2,163.06,265.55,0,1,credit_card,month_to_month,0,1,0.087,37,1
C004275,47,149.27,6995.29,0,0,pix,month_to_month,1,0,0.2,93,0
C004276,5,89.52,415.69,0,1,credit_card,month_to_month,1,0,0.131,61,0
C004277,46,61.11,2761.74,0,0,credit_card,month_to_month,0,0,-0.283,-4,0
C004278,45,126.09,5676.0,0,1,credit_card,one_year,1,1,0.074,66,0
C004279,51,28.89,1344.99,2,2,credit_card,month_to_month,0,0,-0.083,-47,1
C004280,29,148.86,4301.03,0,0,credit_card,month_to_month,1,1,-0.188,47,0
C004281,54,102.52,5531.81,4,0,pix,one_year,0,0,0.09,-3,0
C004282,11,174.1,1847.09,1,1,boleto,month_to_month,0,0,-0.175,41,1
C004283,27,49.56,1413.68,1,0,credit_card,one_year,1,0,0.094,89,0
C004284,8,142.14,1107.36,0,0,credit_card,one_year,1,0,0.312,-38,1
C004285,47,106.48,4992.79,1,0,credit_card,month_to_month,0,1,0.104,52,1
C004286,43,98.41,4202.16,1,1,credit_card,month_to_month,1,0,0.008,49,1
C004287,49,62.06,3036.64,1,1,credit_card,month_to_month,0,0,0.021,43,0
C004288,46,130.85,6084.56,3,1,credit_card,one_year,1,0,0.215,-14,0
C004289,19,133.66,2663.28,1,0,credit_card,month_to_month,0,0,-0.005,17,1
C004290,5,172.48,899.68,0,0,credit_card,one_year,0,1,-0.034,-14,1
C004291,56,145.28,8190.18,0,0,pix,month_to_month,0,0,-0.118,35,1
C004292,30,89.21,2762.23,2,2,credit_card,month_to_month,1,0,-0.111,-26,1
C004293,6,74.86,461.63,0,0,pix,month_to_month,0,0,0.211,5,1
C004294,56,62.1,3556.27,5,0,credit_card,month_to_month,0,0,-0.037,42,0
C004295,60,161.56,9733.39,2,1,boleto,month_to_month,1,0,0.15,-6,1
C004296,27,82.76,2241.82,2,0,boleto,one_year,0,1,0.164,6,1
C004297,47,161.81,7622.5,2,0,pix,month_to_month,1,0,-0.122,-12,1
C004298,3,128.38,294.06,1,1,boleto,month_to_month,0,0,-0.093,29,1
C004299,6,121.55,743.89,5,2,credit_card,one_year,1,0,0.154,15,1
C004300,17,99.26,1610.23,1,0,credit_card,month_to_month,1,0,0.075,-6,1
C004301,40,133.12,5243.68,1,0,pix,month_to_month,1,0,0.018,-2,1
C004302,9,109.46,994.77,1,1,credit_card,month_to_month,0,1,0.133,26,1
C004303,3,97.08,235.53,1,0,pix,month_to_month,1,0,0.232,-17,0
C004304,41,134.36,5508.41,0,0,pix,month_to_month,1,0,0.043,18,0
C004305,47,104.96,4940.09,1,1,credit_card,two_year,1,1,-0.052,21,1
C004306,45,82.06,3701.78,1,0,pix,month_to_month,0,1,0.071,25,1
C004307,48,130.99,6242.5,1,1,credit_card,month_to_month,1,0,-0.095,1,1
C004308,49,107.76,5325.2,5,0,credit_card,month_to_month,1,1,0.076,41,0
C004309,37,127.11,4698.68,1,0,boleto,one_year,1,0,0.05,54,0
C004310,32,94.11,3033.73,2,1,pix,month_to_month,0,1,-0.097,43,0
C004311,52,67.68,3459.58,1,0,credit_card,one_year,0,0,-0.023,27,0
C004312,21,170.73,3576.36,2,0,credit_card,month_to_month,1,0,-0.008,-30,1
C004313,6,164.13,1039.65,1,0,boleto,one_year,0,1,0.182,79,1
C004314,46,140.93,6531.4,2,0,boleto,two_year,1,1,-0.108,22,1
C004315,17,96.43,1599.39,1,0,boleto,month_to_month,0,0,-0.096,31,1
C004316,59,99.49,5842.57,2,0,credit_card,two_year,1,0,-0.017,-5,0
C004317,25,158.38,3910.1,0,0,credit_card,two_year,0,1,0.152,12,1
C004318,52,97.62,5043.21,1,0,credit_card,month_to_month,0,0,0.181,61,0
C004319,3,87.86,193.63,0,0,credit_card,month_to_month,1,0,0.097,47,0
C004320,40,175.53,7014.22,1,0,pix,one_year,0,0,0.179,9,1
C004321,27,108.33,2956.6,2,1,credit_card,one_year,0,1,0.259,73,1
C004322,28,171.89,4773.8,1,1,credit_card,one_year,1,0,0.078,-15,0
C004323,16,61.06,972.37,3,0,pix,one_year,0,1,-0.094,-39,1
C004324,59,128.14,7549.03,2,0,credit_card,month_to_month,0,0,0.036,-48,1
C004325,24,182.49,4432.47,1,0,boleto,one_year,1,0,-0.195,48,1
C004326,52,111.04,5743.57,2,1,credit_card,month_to_month,0,1,0.121,-4,1
C004327,26,100.76,2591.0,1,0,credit_card,one_year,1,0,-0.038,15,1
C004328,3,69.13,165.08,3,0,boleto,month_to_month,1,0,0.07,58,1
C004329,53,147.88,7780.87,1,0,pix,one_year,1,1,0.035,32,1
C004330,12,83.05,1023.01,2,2,boleto,one_year,1,1,-0.019,-22,1
C004331,17,106.68,1806.83,3,0,credit_card,month_to_month,1,1,0.091,77,1
C004332,52,66.79,3475.95,1,0,credit_card,one_year,0,0,0.028,10,0
C004333,54,164.49,8946.26,3,0,pix,one_year,1,1,-0.063,18,0
C004334,56,150.42,8490.18,2,0,boleto,month_to_month,1,0,-0.148,-5,1
C004335,26,108.89,2748.95,0,0,credit_card,month_to_month,1,0,0.114,-19,1
C004336,46,69.6,3234.21,0,0,credit_card,month_to_month,1,0,-0.167,28,0
C004337,20,163.76,3286.42,1,0,credit_card,month_to_month,1,0,0.373,-30,0
C004338,45,97.19,4350.58,0,0,credit_card,one_year,0,0,0.282,17,0
C004339,31,71.32,2227.24,3,1,pix,month_to_month,0,0,-0.236,75,0
C004340,4,48.33,106.98,3,0,credit_card,one_year,0,0,0.163,46,0
C004341,26,87.39,2345.3,3,1,credit_card,month_to_month,1,1,0.255,27,1
C004342,29,59.09,1739.29,0,0,pix,month_to_month,1,1,-0.055,-18,0
C004343,16,88.2,1367.96,1,1,pix,one_year,1,0,0.113,18,0
C004344,23,136.05,3099.98,0,2,pix,month_to_month,0,1,0.027,-8,1
C004345,31,96.86,2917.53,1,0,boleto,two_year,0,1,0.173,70,1
C004346,3,122.45,351.65,3,0,pix,month_to_month,0,1,-0.03,3,1
C004347,10,84.68,822.7,0,1,credit_card,one_year,0,1,0.233,-8,0
C004348,47,112.28,5210.95,0,1,pix,one_year,1,0,0.024,12,0
C004349,22,177.23,3937.93,1,1,credit_card,one_year,0,1,-0.007,-7,0
C004350,37,97.8,3682.55,1,1,credit_card,one_year,1,0,0.167,28,1
C004351,34,123.46,4196.1,1,0,credit_card,month_to_month,1,1,0.212,84,1
C004352,34,55.21,1861.74,1,0,credit_card,one_year,1,0,-0.371,20,0
C004353,25,163.2,4101.84,1,0,boleto,month_to_month,0,1,-0.473,-12,1
C004354,29,93.3,2704.65,0,0,pix,one_year,0,0,0.112,14,1
C004355,50,146.77,7284.32,0,1,credit_card,month_to_month,0,0,-0.069,-24,1
C004356,58,105.69,6097.31,3,1,pix,month_to_month,0,0,-0.188,100,0
C004357,16,131.41,2087.66,1,2,boleto,month_to_month,0,0,-0.017,83,1
C004358,41,133.49,5485.31,2,1,credit_card,month_to_month,0,0,0.574,64,1
C004359,59,94.16,5556.18,0,1,boleto,month_to_month,1,0,-0.189,46,1
C004360,1,148.22,158.74,1,0,credit_card,month_to_month,0,1,0.209,14,1
C004361,48,83.44,3928.66,0,1,credit_card,month_to_month,1,1,-0.087,15,1
C004362,30,137.23,4150.09,1,2,credit_card,month_to_month,0,0,-0.211,12,1
C004363,59,96.34,5684.4,2,2,pix,month_to_month,0,1,-0.06,100,1
C004364,35,122.23,4405.84,1,0,credit_card,one_year,0,0,-0.206,13,0
C004365,51,93.83,4765.96,2,0,credit_card,two_year,0,1,-0.232,0,1
C004366,10,111.75,1133.66,3,1,boleto,month_to_month,0,1,-0.08,16,1
C004367,9,72.39,792.93,0,2,boleto,month_to_month,1,1,-0.146,38,0
C004368,56,118.66,6654.92,3,1,pix,month_to_month,0,0,0.024,-100,1
C004369,32,111.55,3566.11,0,1,credit_card,one_year,0,1,0.08,34,1
C004370,34,91.09,3047.87,4,3,pix,two_year,0,1,-0.092,-69,1
C004371,11,108.07,1265.23,2,0,boleto,month_to_month,0,0,0.163,72,0
C004372,14,114.69,1547.71,1,4,credit_card,month_to_month,1,0,-0.07,-40,1
C004373,50,88.43,4442.73,0,0,boleto,month_to_month,1,1,0.022,-8,1
C004374,19,105.49,1980.7,1,1,credit_card,month_to_month,1,1,-0.34,-47,1
C004375,36,74.81,2683.54,2,1,boleto,month_to_month,1,0,0.065,83,1
C004376,19,192.1,3578.72,2,1,credit_card,one_year,0,0,0.455,20,1
C004377,16,147.07,2420.26,3,0,credit_card,month_to_month,0,0,0.193,98,1
C004378,10,119.56,1181.69,0,1,pix,month_to_month,1,0,0.019,90,0
C004379,56,151.02,8396.59,1,1,pix,one_year,1,1,-0.158,64,0
C004380,57,40.73,2384.03,0,1,credit_card,one_year,1,0,0.344,-29,1
C004381,7,20.48,118.16,1,3,boleto,month_to_month,1,0,0.021,26,0
C004382,22,96.02,2129.28,2,1,pix,one_year,1,0,-0.071,68,1
C004383,34,61.75,2141.58,3,1,credit_card,month_to_month,1,1,-0.067,34,1
C004384,23,101.72,2363.23,0,0,boleto,month_to_month,1,1,0.423,7,1
C004385,44,117.2,5046.88,0,0,credit_card,month_to_month,1,0,0.029,32,1
C004386,16,142.21,2310.2,3,1,pix,month_to_month,0,0,0.131,36,1
C004387,4,70.16,275.61,2,1,credit_card,month_to_month,0,0,0.013,-32,1
C004388,21,123.99,2587.28,0,1,boleto,one_year,1,1,0.038,0,1
C004389,36,110.5,3972.68,2,0,credit_card,two_year,0,0,-0.026,43,1
C004390,11,122.16,1263.29,2,1,credit_card,month_to_month,0,1,0.306,51,1
C004391,49,91.81,4508.2,0,1,pix,month_to_month,1,0,0.058,29,1
C004392,1,158.41,90.19,1,1,credit_card,month_to_month,0,0,-0.203,6,1
C004393,5,106.38,517.59,0,0,pix,month_to_month,0,0,0.121,13,1
C004394,31,172.1,5342.8,3,0,credit_card,one_year,0,1,0.029,-6,0
C004395,31,82.34,2606.13,2,1,credit_card,month_to_month,0,1,0.119,16,1
C004396,18,136.0,2407.0,1,0,boleto,one_year,1,0,-0.01,50,1
C004397,16,107.91,1799.17,3,0,credit_card,month_to_month,0,0,-0.047,100,1
C004398,5,98.53,539.99,1,0,boleto,one_year,0,0,0.211,-22,1
C004399,40,132.13,5263.77,0,0,credit_card,month_to_month,1,0,0.385,64,0
C004400,23,99.53,2233.73,1,1,boleto,month_to_month,1,1,-0.285,33,1
C004401,8,20.0,87.81,1,0,boleto,month_to_month,0,0,0.065,-36,1
C004402,24,20.0,493.59,2,1,credit_card,one_year,0,0,-0.047,17,1
C004403,57,154.53,8771.62,1,1,credit_card,month_to_month,0,1,-0.114,14,1
C004404,16,153.06,2508.91,1,1,credit_card,month_to_month,0,0,-0.338,20,0
C004405,54,176.06,9473.1,1,0,pix,month_to_month,1,0,0.115,57,0
C004406,16,109.39,1705.15,1,0,credit_card,month_to_month,0,0,-0.037,89,0
C004407,12,64.76,788.77,1,0,credit_card,month_to_month,0,0,-0.048,65,1
C004408,16,95.31,1490.73,3,1,credit_card,month_to_month,1,0,0.266,27,1
C004409,20,110.4,2208.42,2,0,boleto,two_year,0,1,-0.029,31,0
C004410,8,74.75,647.33,1,1,credit_card,one_year,0,0,-0.037,93,0
C004411,36,167.7,6043.07,0,1,credit_card,month_to_month,1,0,-0.19,-17,1
C004412,21,188.38,3962.08,1,2,pix,month_to_month,0,0,-0.113,63,1
C004413,44,126.74,5586.81,1,0,pix,month_to_month,0,0,0.314,-20,0
C004414,30,109.62,3203.94,0,0,pix,two_year,0,1,0.16,-33,1
C004415,27,64.68,1765.85,0,0,boleto,month_to_month,1,0,0.282,42,0
C004416,29,164.13,4767.63,3,1,credit_card,month_to_month,1,1,-0.101,-38,1
C004417,10,112.67,1171.35,1,0,credit_card,one_year,0,0,0.115,6,1
C004418,43,99.88,4325.1,1,0,credit_card,month_to_month,1,1,0.239,68,1
C004419,7,126.84,877.79,1,1,boleto,month_to_month,0,0,0.154,-12,1
C004420,44,89.5,3989.62,2,0,credit_card,month_to_month,0,0,0.334,83,1
C004421,60,115.14,6893.81,1,2,credit_card,month_to_month,1,1,0.122,-59,1
C004422,46,59.51,2749.99,2,0,boleto,month_to_month,0,0,0.05,57,0
C004423,28,148.05,4129.79,2,0,boleto,two_year,0,1,-0.374,-28,0
C004424,19,106.35,2043.65,0,0,credit_card,month_to_month,0,0,0.125,13,1
C004425,53,150.56,7960.75,2,0,pix,two_year,1,1,0.158,28,1
C004426,16,102.96,1729.74,0,0,credit_card,month_to_month,1,0,0.257,10,1
C004427,29,105.23,3152.63,0,0,boleto,one_year,1,0,-0.093,11,0
C004428,47,67.57,3219.43,0,0,pix,one_year,1,1,0.044,-31,0
C004429,56,136.59,7726.19,0,0,credit_card,one_year,1,1,-0.236,70,0
C004430,56,79.35,4366.39,1,1,pix,one_year,1,1,-0.24,-23,0
C004431,6,92.98,486.78,1,2,pix,month_to_month,1,1,0.142,-23,1
C004432,54,110.04,5925.9,2,0,pix,one_year,1,0,0.278,17,0
C004433,7,114.24,801.76,1,2,credit_card,two_year,1,1,0.284,-4,1
C004434,36,50.29,1800.41,0,0,credit_card,month_to_month,0,1,0.129,49,0
C004435,56,101.92,5625.51,1,2,credit_card,month_to_month,0,0,0.418,1,1
C004436,40,137.83,5570.9,2,0,boleto,two_year,1,0,-0.021,20,1
C004437,57,96.76,5622.93,1,1,credit_card,two_year,1,0,0.212,24,1
C004438,21,102.13,2208.87,4,0,credit_card,month_to_month,0,1,-0.187,54,1
C004439,19,115.68,2252.28,0,1,pix,one_year,1,1,-0.516,2,0
C004440,20,105.59,2123.13,0,0,credit_card,two_year,1,1,-0.037,-39,0
C004441,22,73.93,1584.35,1,1,credit_card,month_to_month,0,0,0.028,-8,0
C004442,41,108.73,4461.47,3,1,boleto,month_to_month,0,1,0.092,60,1
C004443,28,144.79,4159.47,0,0,credit_card,month_to_month,0,0,0.016,32,0
C004444,45,73.21,3276.8,1,0,credit_card,month_to_month,0,1,0.115,7,1
C004445,25,96.89,2399.58,3,0,credit_card,month_to_month,0,1,0.363,22,1
C004446,19,61.64,1226.58,1,0,credit_card,two_year,0,0,0.183,11,1
C004447,12,142.95,1774.06,3,1,credit_card,one_year,1,0,-0.088,48,0
C004448,34,106.77,3587.7,1,0,boleto,one_year,0,1,-0.402,32,1
C004449,54,80.24,4320.05,1,0,credit_card,month_to_month,0,1,-0.144,10,1
